Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Total_courses,Ipk_semester1,Ipk_semester2,proporsi_sks_1,proporsi_sks_2,index_ipk,kemajuan_sks,status_pembayaran,Target
1,17,6,9556,1,1,122.0,1,1,1,4,5,117.1,1,0,0,1,0,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0.0,0,13.9,-0.3,0.79,Dropout,14,2.42,0.0,0.7142857142857143,0.0,-2.42,-5,0,1
1,44,1,9085,1,39,160.0,1,37,37,9,9,160.0,1,0,0,1,0,0,20,0,1,6,7,6,14.166666666666666,0,1,6,17,5,13.77777777777778,0,12.4,0.5,1.79,Graduate,12,2.833333333333333,2.755555555555556,1.0,0.8333333333333334,-0.07777777777777706,-1,0,0
1,17,3,9238,1,1,131.0,1,1,39,5,3,122.6,1,0,0,1,0,0,18,0,0,6,7,6,13.0,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,Graduate,12,2.6,2.7333333333333334,1.0,1.0,0.1333333333333333,0,0,0
1,17,6,9500,1,1,132.0,1,1,37,8,9,128.0,1,0,0,1,0,0,19,0,0,7,7,7,13.467142857142855,0,0,8,9,8,15.011111111111113,0,12.4,0.5,1.79,Graduate,15,2.693428571428571,3.0022222222222226,1.0,1.0,0.3087936507936515,1,0,0
1,1,3,9500,1,1,138.0,1,19,19,5,8,124.9,1,0,0,1,0,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.742857142857144,0,13.9,-0.3,0.79,Dropout,15,2.6475,2.7485714285714287,1.0,0.875,0.1010714285714287,0,0,1
1,17,2,9070,1,1,130.0,1,37,37,9,9,123.7,1,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,6,6,13.0,0,7.6,2.6,0.32,Graduate,12,2.466666666666667,2.6,1.0,1.0,0.1333333333333333,0,0,0
1,1,4,9147,1,1,126.0,1,1,19,4,8,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduate,10,2.48,2.92,1.0,1.0,0.43999999999999995,0,0,0
1,17,6,9500,1,1,148.0,1,1,19,3,3,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,14,2.8,0.0,0.7142857142857143,0.0,-2.8,-5,0,1
1,43,1,9238,1,1,130.0,1,38,37,9,7,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.666666666666666,0,2,7,8,7,11.714285714285714,0,7.6,2.6,0.32,Graduate,16,2.333333333333333,2.3428571428571425,1.0,1.0,0.00952380952380949,-2,0,0
1,1,1,9670,1,1,117.0,1,1,38,3,9,109.3,0,0,1,0,0,1,19,0,0,6,7,5,12.0,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Dropout,12,2.4,2.5,0.8333333333333334,0.6666666666666666,0.10000000000000009,-1,2,1
1,17,1,9670,1,1,120.0,1,19,19,5,5,113.0,1,0,0,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduate,10,2.44,2.3,0.8,0.8,-0.14000000000000012,0,0,0
1,1,1,9773,1,1,153.0,1,1,1,141,175,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,Graduate,12,2.966666666666667,2.966666666666667,1.0,1.0,0.0,0,1,0
1,18,1,9500,1,1,178.0,1,19,1,4,8,174.7,0,0,0,1,0,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,Graduate,15,3.425,3.5174999999999996,1.0,1.0,0.0924999999999998,1,0,0
1,1,5,9500,1,1,129.0,1,37,37,9,9,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.666666666666666,0,0,7,7,6,12.666666666666666,0,7.6,2.6,0.32,Graduate,14,2.533333333333333,2.533333333333333,0.8571428571428571,0.8571428571428571,0.0,0,0,0
1,1,6,9773,1,1,116.0,1,19,1,4,4,110.1,1,0,0,1,0,1,19,0,0,6,8,6,12.666666666666666,0,0,6,10,5,12.0,0,12.4,0.5,1.79,Graduate,12,2.533333333333333,2.4,1.0,0.8333333333333334,-0.1333333333333333,-1,0,0
1,1,3,9238,1,1,135.0,1,1,12,9,10,121.0,1,0,0,1,0,1,19,0,0,6,7,6,11.333333333333334,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate,12,2.2666666666666666,2.3,1.0,1.0,0.033333333333333215,0,0,0
1,1,3,9500,1,1,141.0,1,19,19,9,7,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduate,15,2.721,2.46625,1.0,1.0,-0.25475000000000003,1,0,0
1,17,5,9853,1,1,132.0,1,37,38,5,6,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12.0,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate,12,2.4,2.16,0.8333333333333334,0.8333333333333334,-0.23999999999999977,0,0,0
1,1,4,9254,1,1,132.0,1,12,19,9,9,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,10,0.0,0.0,0.0,0.0,0.0,0,0,1
1,17,1,9254,1,1,113.0,1,1,37,9,10,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.666666666666666,0,7.6,2.6,0.32,Dropout,12,2.2399999999999998,2.333333333333333,0.8333333333333334,0.5,0.09333333333333327,-2,0,1
1,1,1,9147,1,1,134.0,1,3,19,2,10,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.166666666666666,0,13.9,-0.3,0.79,Graduate,10,2.675,2.833333333333333,1.0,1.0,0.15833333333333321,0,0,0
1,1,1,9500,1,1,136.0,1,1,19,9,9,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.863333333333337,0,0,8,9,7,14.178571428571429,0,11.1,0.6,2.02,Graduate,15,2.7726666666666673,2.835714285714286,0.8571428571428571,0.875,0.06304761904761857,1,0,0
1,1,1,9085,1,1,129.0,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate,10,2.48,2.68,1.0,1.0,0.20000000000000018,0,0,0
1,1,1,9853,1,1,137.0,1,37,37,9,9,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.333333333333334,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate,12,2.666666666666667,2.3600000000000003,1.0,0.8333333333333334,-0.30666666666666664,-1,0,0
1,43,1,9853,1,1,115.0,1,3,37,2,5,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.666666666666666,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Dropout,12,2.533333333333333,2.0,0.5,0.5,-0.5333333333333332,0,0,1
1,1,1,9853,1,1,129.0,1,38,37,6,6,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12.0,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout,12,2.4,2.3,1.0,0.6666666666666666,-0.10000000000000009,-2,0,1
1,1,1,9147,1,1,131.0,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate,10,2.12,2.3600000000000003,1.0,1.0,0.2400000000000002,0,0,0
1,17,2,9238,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.857142857142858,0,12.7,3.7,-1.7,Graduate,12,2.45,2.3714285714285714,1.0,1.0,-0.07857142857142874,0,0,0
1,1,3,9238,1,1,125.0,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11.0,0,0,6,9,6,11.833333333333334,0,9.4,-0.8,-3.12,Graduate,12,2.2,2.3666666666666667,0.6666666666666666,1.0,0.16666666666666652,2,0,0
1,39,1,8014,0,1,120.0,1,1,19,6,8,122.0,0,0,0,1,0,1,24,0,0,6,11,5,11.0,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate,12,2.2,2.52,0.8333333333333334,0.8333333333333334,0.31999999999999984,0,0,0
1,1,1,9670,1,1,128.0,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.166666666666666,0,0,6,9,6,13.0,0,10.8,1.4,1.74,Dropout,12,2.6333333333333333,2.6,1.0,1.0,-0.033333333333333215,0,0,1
1,1,1,9500,1,1,127.0,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.855555555555554,0,0,8,12,7,12.761111111111113,0,15.5,2.8,-4.06,Graduate,15,2.5711111111111107,2.5522222222222224,1.0,0.875,-0.01888888888888829,0,0,0
1,1,2,9500,1,1,134.0,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate,15,2.9837499999999997,3.071,1.0,1.0,0.0872500000000005,1,0,0
1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Dropout,12,2.3,2.2,0.6666666666666666,0.5,-0.09999999999999964,-1,0,1
1,17,2,9670,1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,10,2.84,2.84,1.0,1.0,0.0,0,0,0
1,17,1,9773,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13.0,0,15.5,2.8,-4.06,Graduate,12,2.5,2.6,1.0,1.0,0.10000000000000009,0,0,0
1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.666666666666666,0,0,6,12,4,11.0,0,13.9,-0.3,0.79,Graduate,12,2.333333333333333,2.2,0.8333333333333334,0.6666666666666666,-0.13333333333333286,-1,0,0
1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,1,8,8,7,14.257142857142856,0,1,8,8,7,14.257142857142856,0,12.7,3.7,-1.7,Graduate,16,2.8514285714285714,2.8514285714285714,0.875,0.875,0.0,0,0,0
1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,0,6,13,3,12.0,0,0,6,12,2,11.333333333333334,0,16.2,0.3,-0.92,Dropout,12,2.4,2.2666666666666666,0.5,0.3333333333333333,-0.1333333333333333,-1,0,1
1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,0,7,8,7,12.457142857142856,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduate,15,2.491428571428571,2.7125,1.0,1.0,0.2210714285714288,1,0,0
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.683333333333332,0,0,7,7,6,11.683333333333332,0,7.6,2.6,0.32,Graduate,14,2.3366666666666664,2.3366666666666664,0.8571428571428571,0.8571428571428571,0.0,0,0,0
1,42,1,8014,0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26,0,0,6,10,3,11.666666666666666,0,0,6,8,5,12.0,0,9.4,-0.8,-3.12,Graduate,12,2.333333333333333,2.4,0.5,0.8333333333333334,0.06666666666666687,2,0,0
1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.166666666666666,0,11.1,0.6,2.02,Dropout,12,2.35,2.6333333333333333,0.6666666666666666,1.0,0.2833333333333332,2,2,1
1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12.0,0,7.6,2.6,0.32,Graduate,12,2.6399999999999997,2.4,0.8333333333333334,0.8333333333333334,-0.23999999999999977,0,0,0
1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout,14,2.3899999999999997,2.3899999999999997,0.5714285714285714,0.5714285714285714,0.0,0,0,1
1,1,5,9853,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout,12,2.48,2.08,0.8333333333333334,0.8333333333333334,-0.3999999999999999,0,0,1
1,7,1,9500,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.583333333333334,0,16.2,0.3,-0.92,Dropout,15,2.87,2.916666666666667,0.8571428571428571,0.75,0.046666666666666856,0,0,1
1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.61904761904762,0,13,19,19,19,12.789473684210526,0,12.4,0.5,1.79,Graduate,40,2.523809523809524,2.557894736842105,1.0,1.0,0.03408521303258105,-2,0,0
1,39,1,9773,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27,0,0,6,6,5,12.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,12,2.4,0.0,0.8333333333333334,0.0,-2.4,-5,2,1
1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,12,2.433333333333333,0.0,1.0,0.0,-2.433333333333333,-6,1,1
1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,12,0.0,0.0,0.0,0.0,0.0,0,0,1
1,18,2,9147,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10.0,0,0,5,9,3,10.571428571428571,0,10.8,1.4,1.74,Dropout,10,2.0,2.1142857142857143,0.6,0.6,0.11428571428571432,0,2,1
1,17,3,9500,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate,14,2.6100000000000003,2.6100000000000003,0.8571428571428571,0.8571428571428571,0.0,0,0,0
1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout,12,2.2,0.0,0.3333333333333333,0.0,-2.2,-2,0,1
1,17,4,9070,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,Graduate,12,2.3,2.4,1.0,1.0,0.10000000000000009,0,0,0
1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12.0,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate,12,2.4,2.5,1.0,1.0,0.10000000000000009,0,0,0
1,39,1,9147,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,10,0.0,0.0,0.0,0.0,0.0,0,0,1
1,51,1,9853,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,12,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,4,9500,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,0,8,8,7,12.242857142857144,0,0,8,8,7,12.242857142857144,0,12.7,3.7,-1.7,Graduate,16,2.448571428571429,2.448571428571429,0.875,0.875,0.0,0,0,0
1,39,1,9991,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,10,0.0,0.0,0.0,0.0,0.0,0,0,1
1,18,6,9500,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,Graduate,16,2.58675,2.58675,1.0,1.0,0.0,0,0,0
1,7,1,9119,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Dropout,10,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.571428571428571,0,0,7,8,7,14.428571428571429,0,11.1,0.6,2.02,Graduate,14,2.5142857142857142,2.8857142857142857,1.0,1.0,0.37142857142857144,0,0,0
1,1,1,9085,1,1,138.0,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.333333333333334,2,10.8,1.4,1.74,Graduate,10,2.75,2.8666666666666667,0.8,0.8,0.1166666666666667,0,0,0
1,1,4,9238,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,0,6,8,6,11.166666666666666,0,0,6,6,6,11.333333333333334,0,7.6,2.6,0.32,Graduate,12,2.2333333333333334,2.2666666666666666,1.0,1.0,0.033333333333333215,0,0,0
1,1,4,9500,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,0,8,8,7,12.324285714285711,0,0,8,8,7,12.324285714285711,0,10.8,1.4,1.74,Graduate,16,2.4648571428571424,2.4648571428571424,0.875,0.875,0.0,0,0,0
1,44,1,9238,1,39,130.0,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,3,6,6,6,12.166666666666666,0,2,6,7,6,11.714285714285714,0,13.9,-0.3,0.79,Graduate,12,2.433333333333333,2.3428571428571425,1.0,1.0,-0.0904761904761906,0,1,0
1,17,2,9238,1,1,128.0,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,0,6,11,5,11.142857142857142,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,Graduate,12,2.2285714285714286,2.25,0.8333333333333334,0.6666666666666666,0.021428571428571352,-1,0,0
1,1,1,9238,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,0,6,9,4,11.0,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate,12,2.2,2.15,0.6666666666666666,0.6666666666666666,-0.050000000000000266,0,0,0
1,1,2,9500,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,0,8,8,7,12.914285714285713,0,0,8,8,7,12.914285714285713,0,12.7,3.7,-1.7,Graduate,16,2.5828571428571427,2.5828571428571427,0.875,0.875,0.0,0,0,0
1,1,4,9773,1,1,155.0,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,14.166666666666666,0,16.2,0.3,-0.92,Graduate,12,2.7666666666666666,2.833333333333333,1.0,1.0,0.06666666666666643,0,0,0
1,1,1,9085,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,0,6,8,6,13.857142857142858,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduate,12,2.7714285714285714,2.68,1.0,0.8333333333333334,-0.09142857142857119,-1,0,0
1,39,1,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,0,6,7,6,13.714285714285714,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,Dropout,12,2.742857142857143,2.56,1.0,0.8333333333333334,-0.18285714285714283,-1,0,1
1,1,2,9500,1,1,131.0,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,0,8,8,7,12.642857142857142,0,0,8,8,7,12.642857142857142,0,12.7,3.7,-1.7,Graduate,16,2.5285714285714285,2.5285714285714285,0.875,0.875,0.0,0,0,0
1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0,7.6,2.6,0.32,Graduate,14,2.583333333333333,2.583333333333333,0.8571428571428571,0.8571428571428571,0.0,0,0,0
1,43,1,9130,1,1,140.0,1,1,3,9,2,140.0,1,0,0,1,0,1,20,0,0,6,8,6,15.625,0,0,6,8,6,15.857142857142858,0,13.9,-0.3,0.79,Graduate,12,3.125,3.1714285714285717,1.0,1.0,0.04642857142857171,0,0,0
1,39,1,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,Dropout,10,0.0,0.0,0.0,0.0,0.0,0,0,1
1,43,1,9773,1,1,122.0,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,0,6,8,6,11.714285714285714,0,0,6,7,6,12.0,0,7.6,2.6,0.32,Graduate,12,2.3428571428571425,2.4,1.0,1.0,0.057142857142857384,0,0,0
1,18,1,9147,1,1,121.0,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,Graduate,10,2.32,2.32,1.0,1.0,0.0,0,0,0
1,39,1,8014,0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24,0,0,6,11,1,10.0,0,0,6,6,0,0.0,6,9.4,-0.8,-3.12,Dropout,12,2.0,0.0,0.16666666666666666,0.0,-2.0,-1,0,1
1,39,1,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,0,6,16,1,10.0,0,0,6,13,0,0.0,0,8.9,1.4,3.51,Dropout,12,2.0,0.0,0.16666666666666666,0.0,-2.0,-1,0,1
1,17,1,9085,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,0,5,10,0,0.0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Dropout,10,0.0,2.7,0.0,0.4,2.7,2,0,1
1,1,1,9147,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18,0,0,5,7,4,13.0,0,0,5,8,3,12.333333333333334,0,9.4,-0.8,-3.12,Graduate,10,2.6,2.466666666666667,0.8,0.6,-0.1333333333333333,-1,0,0
2,1,4,9853,1,1,134.0,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,0,6,6,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate,12,2.666666666666667,2.9,1.0,1.0,0.23333333333333295,0,0,0
1,1,3,9254,1,1,115.0,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Dropout,12,2.25,2.5,0.6666666666666666,0.3333333333333333,0.25,-2,0,1
1,51,1,9500,1,1,127.0,1,19,1,5,9,150.0,0,0,0,1,0,1,19,0,0,7,9,5,13.85,0,0,8,9,7,12.19285714285714,0,11.1,0.6,2.02,Graduate,15,2.77,2.4385714285714277,0.7142857142857143,0.875,-0.3314285714285723,2,0,0
1,18,1,9500,1,1,135.0,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,0,7,8,6,13.741666666666667,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,Graduate,15,2.7483333333333335,2.9825,0.8571428571428571,0.875,0.2341666666666664,1,0,0
2,7,1,9991,0,43,140.0,1,40,5,3,3,140.0,0,0,0,1,0,0,33,0,2,6,7,6,15.333333333333334,0,0,5,5,5,15.8,0,11.1,0.6,2.02,Graduate,11,3.066666666666667,3.16,1.0,1.0,0.09333333333333327,-1,0,0
2,7,1,9147,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,45,0,0,5,6,5,11.0,0,0,5,5,5,13.8,0,12.4,0.5,1.79,Graduate,10,2.2,2.7600000000000002,1.0,1.0,0.56,0,0,0
1,1,1,9238,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,0,6,6,6,12.0,0,0,6,7,6,12.857142857142858,0,11.1,0.6,2.02,Graduate,12,2.4,2.5714285714285716,1.0,1.0,0.1714285714285717,0,0,0
1,39,2,9670,1,1,140.0,1,34,34,0,0,97.0,1,0,0,1,0,0,28,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,10,0.0,0.0,0.0,0.0,0.0,0,0,1
1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,0,8,15,7,11.571428571428571,0,0,8,15,7,11.571428571428571,0,12.7,3.7,-1.7,Graduate,16,2.314285714285714,2.314285714285714,0.875,0.875,0.0,0,0,0
1,1,2,9254,1,1,140.0,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,0,6,10,6,12.857142857142858,0,0,6,6,3,12.666666666666666,0,12.7,3.7,-1.7,Graduate,12,2.5714285714285716,2.533333333333333,1.0,0.5,-0.038095238095238404,-3,0,0
1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,12,0.0,0.0,0.0,0.0,0.0,0,0,1
1,1,2,9670,1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,0,5,5,5,13.0,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,Graduate,10,2.6,2.6399999999999997,1.0,1.0,0.03999999999999959,0,0,0
1,1,1,9254,1,1,123.0,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,0,6,9,5,11.0,0,0,6,8,5,12.0,0,15.5,2.8,-4.06,Graduate,12,2.2,2.4,0.8333333333333334,0.8333333333333334,0.19999999999999973,0,0,0
1,1,1,9147,1,1,133.1,1,37,1,9,10,100.0,0,0,0,1,0,0,21,0,0,5,12,3,12.0,0,0,5,12,1,15.0,3,16.2,0.3,-0.92,Dropout,10,2.4,3.0,0.6,0.2,0.6000000000000001,-2,0,1
1,1,1,9238,1,1,154.0,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,0,6,6,5,12.6,0,0,6,6,6,13.0,0,10.8,1.4,1.74,Graduate,12,2.52,2.6,0.8333333333333334,1.0,0.08000000000000007,1,0,0
1,1,1,9853,1,1,148.0,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,0,6,8,5,13.4,0,0,6,7,6,13.166666666666666,0,9.4,-0.8,-3.12,Graduate,12,2.68,2.6333333333333333,0.8333333333333334,1.0,-0.046666666666666856,1,0,0
1,17,2,9238,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,0,6,9,6,11.333333333333334,0,0,6,9,6,11.571428571428571,0,15.5,2.8,-4.06,Graduate,12,2.2666666666666666,2.314285714285714,1.0,1.0,0.04761904761904745,0,0,0
